Imagine looking into the mirror hen you ake up,,,
Even Mike as like tf I say,,,
,,,
Turns out  key and peeles skit as prophetic,,,
Gold,,,
Mike cringey Tyson,,,
Considering Mikes a convicted rapists the reply should be expected,,,
He didnt do it lol,,,
Mike Diddy,,,
I love Mike but Mikes it ill never be his strong suit,,,
He shouldnt get to close Tyson likes to fight on the inside,,,
pedo,,,
Do smth about it then,,,
Takes one to kno one I guess,,,
Jake ill go don on Mike,,,
Mike and Jake man,,,
Mike too specific ith the  year old part smh  its more scary cuz Mike most likely aint lying,,,
Mike noooooo,,,
mike is back,,,
Fr,,,
Jake and Mike genuinely has the same personality,,,
Men,,,
Thats ironic that he said that mikes favorite ords,,,
Yoooo tf,,,
Ok im officially hard,,,
Are yall gonna fight or have sex,,,
got me rolling,,,
Thats hat mike tyson said to an opponent lol,,,
Mike this aint  the internet cant handle jokes like these anymore youll offend all the snoflakes,,,
True damn Im high and cant stop laughing men,,,
Mikes gonna be Mike,,,
Bruh tf is this sht I aint atching the fight hat a crap sho,,,
Hes saying your gay,,,
Uhhhh ok that as eird as fuck,,,
Mike done did too many psychedelics and mary jane that his mind is fried at this point  but at least hes having fun and making BANK,,,
Its scripted Mike almost said a ord rejection like a little confusion in script,,,
This are the stuff you only see in the chat,,,
Mike just left a diddy party cut him a break smh,,,
My fault for having a phone,,,
Old ass captions style,,,
A convicted rapist shouldnt be making this joke,,,
No Diddy,,,
Mike just stated that Jake looked like bi hen he as,,,
OLD VS YOUNGIDIOOTTT PAULLLLL,,,
Honey no,,,
Only Mike can say that,,,
Mike ent huh,,,
At,,,
th,,,
,,,
Jakes been aiting for this moment to use Mikes insult to Donovan Ruddock,,,
Lemme find out they are training for something totally different on Jul th,,,
,,,
Jake really didnt expect mike to out do him like that,,,
Jesus Mike chose your ords carefully,,,
mike gonna punch Jake in to a dress,,,
I love tyson ho he can just play along,,,
Mike basically admitted to liking minors,,,
He didnt,,,
LMFAOOO,,,
Dam Mike you ent to far on that one,,,
hat am I illingly tuning in for here,,,
Kiss mikes lips ayo,,,
Oh no he don diddy tht,,,
Thats a crazy ass comment I hope he as just joking,,,
e e e Mike lad,,,
This some dum ish sad to be an american,,,
Dammmm champ,,,
Hell yeah let him cook he just playin its hoop ass,,,
Imagine Trump saying this ho fucking ild this ould go,,,
Pretty big difference beteen a former president and someone at a boxing conference Mike doesnt need to serious herethe comparison is rubbish,,,
hat is up ith all the homosexual black men in America these days,,,
The circus for real,,,
no no its my fault for opening the app,,,
Mike Tyson i sa him dancing at  foing that little dance on youtube and for some reason i had a erection,,,
tf did i just hear from this to,,,
Mike ended the homo talk real quick ith that one lol,,,
yoo hat,,,
Mike need to stick to hat hes best at love him but dam that as mad lol,,,
Bro,,,
Toughest guys are really the gayest so ive heard,,,
That as inappropriate on both counts,,,
Jake is gonna get knocked out ake up ith a sore bumbum,,,
ggs chat,,,
Never cook again Mikey,,,
That caught everybody offguard A  year old male dancing made him erect hat,,,
that is diabolical,,,
Okay doky then,,,
Same,,,
Lol,,,
Hell F U until you love him too,,,
Yes,,,
ell thats enough for me,,,
Bunch of oke teenagers in the comments lol,,,
I had a Rejecterection,,,
BIG PEDO UNCLE MIKE,,,
Yeah its safe to say that this is scripted,,,
after hearing this absolutely,,,
Rip jake,,,
tho,,,
TF Mike,,,
ok bye tf,,,
LMAOO,,,
Nah Mike u cant say that,,,
mike has said ay orse dude mike can say hatever he ants becuase you arent gonna do anything about it,,,
jonathansokoI can fuck up mike in boxing,,,
jonathansokodoesnt make it any better,,,
cicada nah but it still kinda doesnt matter Its just Tyson,,,
It came out to fast,,,
ENOUGH YOUTUBE FOR TODAY,,,
ell thats enough internet for the year,,,
Lmfao,,,
Facts,,,
Lmao crazy bro been hanging around ith Drake to much lmao,,,
Hello HAT Huh,,,
Lol,,,
Hes finna make u his girlfriend,,,
Lady boiiiiiiiiii bussy,,,
rd comment,,,
Yes,,,
Chat is this real,,,
Ughhhhhh this a fight or porn,,,
The ay Derek stutters after Jake Paul says hen,,,
Bird food,,,
Ryan Garcia tryin givin this kid some good advice n then he gives a dumb ass response,,,
And mad,,,
Hahaha,,,
Ryan cannot be talking,,,
hen,,,
Bird food as jokes,,,
So I guess him being skinny is his soft spot,,,
hat you been eating,,,
Idk I think drugs line as kind of a lo blo Ryan as trying to help the guy out,,,
Daaaaaaamn he KILLED EM,,,
I ouldve said to in a fight against Tank,,,
Bird food ha,,,
o bullys,,,
Thares to many sissys in,,,
Lmao Ryan got fn punked,,,
Everyone gotta start somehere ay to put him don guys,,,
that last linr,,,
Jake must knock out Ryan,,,
hy Ryan holding the mic like that no diddy,,,
Ryan is literally like  pounds ho the fuck can he call anyone,,,
Man Ryan is a mean guy,,,
Soft,,,
rPenaI ouldnt say hes soft just mean,,,
Thats  first class bullying there,,,
Bird food as funny but ngl his comeback as quick and hit home hard,,,
One normal and  juice heads,,,
Ho tf did Ryan go from being a supermodel boxer to atch my eight transformation as i learn to box,,,
Lol clon car,,,
Bird food,,,
Is my happiness day,,,
I love this boy I hope to see you one day,,,
you suck at chest,,,
Ill beat u in boxing  and in chess lets line it up,,,
Isnt Andre Tates father a grandmaster Lol hit up the Tates,,,
I kno jake he cant beat any masters anytime soon,,,
He has brain damage,,,
You ont hen mike puts you in the hospitol,,,
Jamais il sera maitre il commence trop tard impossible max elo,,,
No ay in hell he becomes a master,,,
Typical hating on him for no reason hile literally on his page,,,
Chances are pretty slim but I bet he reaches  Elo in one year,,,
Soon hell say he ants to be American president ffs,,,
,,,
Finally hes right about something,,,
he ill never be a grandmaster sorry,,,
Jake im your biggest fan pls reply i ant to be a boxer bc of you bc your my insperation,,,
Learn the Ruy Lopez opening,,,
Hope you can become a grandmaster before July,,,
Thats cool Ive just started playing chess great game,,,
day  of riting this very comment,,,
Good advise,,,
Its the same as a person finding out running and aiming to run a marathon Good luck buddy,,,
Hey I am a player from India hmu if ypu ant a online coach,,,
JAKE PAUL ILL IN,,,
Jake Paul please I need to meet you,,,
st social media influencer then boxer  no chess come on no man you should have just stocked to YouTube you ere best at that,,,
One heel Gts trail rider no cap just cant afford it its k,,,
Already the grandmaster of effing up a generation of kids Or the grandmother,,,
Andre help u papi,,,
Trust me thats impossible ur to old u have to start younger to have chance of being a grand master,,,
The odds of him becoming even Fide Master hich is  HUGE steps belo GM are extremely lo,,,
Hell be a boxer long before a gm,,,
Never really had enough to have ants only needs life of a man ith  kids,,,
This mf is such an inspiration,,,
Keep glazing a phony,,,
Yondrazea look at you hating,,,
MrSgtRecon hating isnt factually describing someone hat did I say that as incorrect,,,
MrSgtRecon exactly dumb kid lmfao,,,
hen the money gets to your head and you think you can do anything,,,
All cap from trash,,,
Good to have a goal,,,
I ant Mike Tyson to knockout this guy is so badly I just cant stand him,,,
Andre tate,,,
Hope you become a grandmaster in Chess,,,
Bro tryna be inspirational,,,
Fjejdjdjf,,,
hdhzhd,,,
Have you ever had a dream that,,,
Im sure Hollyood can organize a bc chess grandmaster belt,,,
Lmao I love Jakes enthusiasm But its best to stick ith boxing for no Gotta stay focused,,,
Bro is preparing for chess boxing,,,
Bro ent from boxer to chess,,,
Boxing is chess but just x faster,,,
he said its as a hobby,,,
even Anthony Joshua plays chess,,,
Boxing and chess goes ell along actually Especially blitz and bullet,,,
Chessboxing,,,
Jake into chessboxing in,,,
Yea he gon only challenge ashed old people ith Alzheimers,,,
you are starting ay too late to ever reach gm status,,,
U getting beat up,,,
Jake Tate,,,
,,,
Pointless knoledge of the day This YouTube short is exactly  seconds long,,,
More useful than hat I just atched,,,
lmao you could live  lifetimes and you ould never be a GM,,,
Hes heard that before by a nobody like u,,,
Here I ould actually disagree If you start as a kid and have a fixed goal becoming GM is very feasible But if you start after  you need real talent,,,
rotoboravtov u mean like in boxing,,,
hes a inner u cant understand hat that means,,,
Im going out for lunch and Im gonna go get a bite to,,,
Lets go jake,,,
Do it again champ,,,
Lets go jake,,,
Such a dork,,,
Hi,,,
You are the man jake Paul keep up ith amazing jobKO all the ay,,,
Vip and,,,
You keep on amazing me,,,
so fucking proud of you jake been supporting since day one,,,
,,,
Fight in Denver next id go ngl,,,
Hes probably mad,,,
Im coming to your next fight and youre getting me in  Like that ill ever happen,,,
For KFC,,,
CONGRATS JAKE ROCKING AROUND THE CHRISTMAS TREE   HAPPY HOLIDAYS,,,
ho is here after the knockout,,,
Good job jake never doubted you for a second,,,
Proud of you jake get the  tonight,,,
Lets goooooo jake,,,
Lets go jake,,,
Lets go Jake,,,
Tick tok tick Tok getting closer,,,
LETS GO,,,
Gta  looks amazing Jake you should turn into a gamer agin ith Anthony,,,
Ya if its,,,
hat time is the fight,,,
hat time,,,
Proud of you Jake,,,
atching on streameast fosho,,,
fighting another old bum only time u fought real comp u got exposed,,,
cringe,,,
Round one or round  or round  ko im calling it quote me if Im rong,,,
FFS youd be just as ell saying any round as youve more or less said half the rounds of the fight,,,
Jake Paul I love you please respond hen I gro up I anna be a professional boxer like you and I hope you in the fight I ish you all luck,,,
tf is this video,,,
Song name they are listening to,,,
Big Dick by Cock Strong,,,
Lets go Jake you got this I believe in you nd your team,,,
Knock out manifestation  third round upper cut go go neck stretch head deletion congratulations Jake,,,
Maaaaaaa negaaaaa,,,
Lets go round three babe,,,
Lets fn GOoo,,,
Yessir,,,
Earlyyyyy,,,
Lets gooo,,,
Good luck,,,
Stop going  against old people bt you tryna kill them,,,
First,,,
so hype,,,
First comment team Paul baby,,,
hat times the fight,,,
First,,,
First,,,
st,,,
Round,,,
Bro training like a baseball Picher to pich the fist to hes face,,,
Fr,,,
st,,,
Great exercise lol,,,
,,,
ST,,,
st round take the dub home,,,
st round,,,
st round,,,
st,,,
I think st because he is a no namer,,,
Ring alk KO,,,
st round I believe in jake,,,
I train like you,,,
th,,,
round first,,,
round all day babyyyyyy,,,
He got it on the first round,,,
,,,
,,,
No round,,,
th,,,
round,,,
st round baby lets go jake,,,
Im calling it,,,
Theres no ay you lose,,,
th round knock out easy,,,
,,,
,,,
I fight more regularly than your opponent and Im in my s,,,
I read that rong and I thought you said hat round am I getting KOD in I as about to say the st,,,
This aged ell,,,
U ere right,,,
round,,,
Probally knocked out in the th,,,
,,,
Jake Paul gonna get put don this match,,,
Prob like th or nd,,,
nd,,,
st,,,
In,,,
Probably round  I can see him tapping you ith shots until then ith you landing the slightly harder blos and then eventually itll be too much and hell get put don because he cant take the poer anymore,,,
rounnd,,,
Explosive training Love that,,,
R,,,
Can I bet on betr for a Jake Paul KO,,,
rd,,,
If u in Im fighting u next Lets do it,,,
Round,,,
Disney movies blue tiger,,,
,,,
Lets go Jake,,,
MASSACHUSETTS JAKE PAUL YOU SHOULD FIGHT IN BOSTON MASSACHUSETTS,,,
th round,,,
th,,,
ill he tho,,,
ROUND,,,
KEEP UP THE GRIND JAKE,,,
th,,,
,,,
A mockery of the sport of boxing,,,
Lol he did that  times Thats probably the round he has in his head,,,
You getting ko on the  round,,,
st,,,
You ill in,,,
I hope,,,
Itll go distance,,,
move back to  here you ere getting constant KOs at  your stamina is better but poer dips significantly,,,
This fights at C,,,
Imma say the start of round,,,
nd round right hook,,,
i think that dude is gonna put pressure on you and blitz u and i think he ill stop u in the st,,,
Your getting kod in the th you bum,,,
Looks like me hen Im trying to start my leaf bloer,,,
Round,,,
th,,,
Song name please,,,
This song is called the duck song by Bryan oden,,,
